id_contrato,anio,entidad,subtipo_cps,rol_objeto,senales_familia,descripcion_del_proceso,url_secop,version_clasificacion,decision_cps_manual,subtipo_manual,evidencia_url,revisor,fecha_revision
CO1.PCCNTR.5105540,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN DE TOPOGRAFÍA PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO ADQUISICION DE PREDIOS Y ACCIONES COMPLEMENTARIAS DE GESTION; APOYO Y SEGUIMIENTO PARA LA INFRAESTRUCTURA ESTRATEGICA DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4601668&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5111378,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA OTROS SERVICIOS PROFESIONALES TECNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO DE ADQUISISCIO DE PREDIOS Y ACCIONES COMPLEMENTARIAS DE GESTION; APOYO Y SEGUIMIENTO PARA LA INFRAESTRUCTURA ESTRETAGICA DEL DISTRITO DE BARRANCABERMEJA SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4607913&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5131350,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS COMO APOYO A AL GESTION PARA TRAMITAR; ADMINISTRAR Y EJECUTAR ACTIVIDADES EN EL MARCO DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN EL TRABAJO; CON ENFOQUE BASADO EN PROCESOS Y MEJORAMIENTO CONTINUO; DESDE LA SECRETARIA DE INFRAESTRUCTURA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4629474&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5141476,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTAR SERVICIOS COMO PRODUCTOR EN ARTES AUDIOVISUALES CINE TV Y MULTIMEDIA Y/O AREAS AFINES PARA LA ESTRATEGIA DE REGISTRO Y PRODUCCIÓN AUDIOVISUAL EN LA DISMINUCIÓN DE BRECHA SOCIAL EN EL CENTRO DE EMPRENDIMIENTO E INNOVACIÓN-BIT.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4639650&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5143159,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTAR SERVICIOS COMO INGNIERO EN TELECOMUNICACIONES; SISTEMAS Y/O AREAS AFINES PARA APOYAR LAS ACCIONES TECNICAS Y OPERATIVAS QUE LE FACILITEN A LA ALCALDIA DISTRITAL DE BARRANCABERMEJA LLEVAR A CABO EL CUMPLIMIENTO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL DEL SECTOR PUBLICO DE TECNOLOGIAS Y,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4641539&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5153571,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTAR SERVICIOS PROFESIONAL EN ARTES AUDIOVISUALES Y/O AFINES PARA FORTALECER EL DESARROLLO DE LAS ACTIVIDADES DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL DEL SECTOR PUBLICO DE TECNOLOGIAS Y COMUNICACION DEL DISTRITO VIGENCIA 2022-2023 BARRANCABERMEJA. (AREA DE CTeI; Proceos de Apropiación; Ev,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4650960&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5154986,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN DE TOPOGRAFIA PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO ADQUISICION DE PREDIOS Y ACCIONES COMPLEMENTARIAS DE GESTION; APOYO Y SEGUIMIENTO PARA LA INFRAESTRUCTURA ESTRATEGICA DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4652261&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5167674,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4664495&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5520339,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,SERVICIOS PROFESIONANALES COMO NEGOCIADOR INTERNACIONAL ESPECIALIZADO PARA EL APOYO A ORGANIZACIÓN DE INFORMES QUE SE GENEREN EN LA SECRETARIA DE CULTURA; TURISMO Y PATRIMONIO DEL DISTRITO DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5140552&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5597579,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS PROFESIONALES COMO APOYO A LA GESTION EN LOS DIFERENTES PROGRAMAS Y PROYECTOS DESARROLLADOS DESDE LA SUBSECRETARIA DE SEGURIDAD CIUDADANA DE BARRANCABERMEJA EN EL MARCO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO CONTINUO DE LOS PROCESOS Y LAS POLITICAS DE GESTI,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5241588&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5628606,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,"1. CERTIFICACIÓN DEL BANCO DE PROYECTO_0001.pdf
2. CERTIFICADO PLAN ANUAL DE ADQUISICIONES_0001.pdf
3. CERTIFICADO DE DISPONIBILIDAD PRESUPUESTAL_0001.pdf
4. ESTUDIOS Y DOCUMENTOS PREVIOS_0001.pdf
6. INVITACION A  PRESENTAR LA HOJA DE VIDA_0001.pdf
7. ACTA DE VERIFICACION DE  DOCUMENTOS JURIDICOS E",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5277856&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5641624,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN DE TOPOGRAFÍA PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES  EN DESARROLLO DEL PROYECTO ADQUISICIÓN DE PREDIOS Y ACCIONES COMPLEMENTARIAS DE GESTIÓN; APOYO Y SEGUIMIENTO PARA LA INFRAESTRUCTURA ESTRATÉGICA DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5294672&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5680680,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN ADMINISTRATIVA Y LABORES SECRETARIALES PARA OTROS SERVICIOS PROFESIONALES; TECNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO ADQUISICION DE PREDIOS Y ACCIONES COMPLEMENTARIAS DE GESTION; APOYO Y SEGUIMIENTO PARA LA INFRAESTRUCTURA ESTRATEGICA DEL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5338564&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5686406,2023,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS COMO APOYO A LA GESTION DE TOPOGRAFIA PARA OTROS SERVICIOS PROFESIONALES; TECNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO ADQUISICION DE PREDIOS Y ACCIONES COMPLEMENTARIAS DE GESTION; APOYO Y SEGUIMIENTO PARA LA INFRAESTRUCTURA ESTRATEGICA DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5343895&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.4663052,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS COMO APOYO A LA GESTIÓN OPERATIVA PARA REALIZAR ACTIVIDADES EN EL MARCO DEL PROYECTO APOYO A LA GESTION TÉCNICA Y PROFESIONAL PARA EL FORTALECIMIENTO DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LA VIGENCIA 2023 DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4042071&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.4766005,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA APOYAR DESDE SU CONOCIMIENTO EN EL MANTENIMIENTO DE REDES Y SISTEMAS ELÉCTRICOS EN LAS LABORES DESARROLLADAS POR EL GRUPO DE CONSTRUCCIÓN DE LA SECRETARIA DE INFRAESTRUCTURA EN DESARROLLO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO C,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4166372&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.4793837,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA COADYUVAR EN LAS ACTIVIDADES DOCUMENTALES Y ADMINISTRATIVAS QUE SE REQUIERAN EN LA SECRETARIA DE RECURSO FISICO DEL DISTRITO DE BARRANCABERMEJA EN EL MARCO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL A LA GESTIÓN ADMINISTRATIVA; JURÍDICA Y FINANCI,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4201266&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.4855159,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN PARA APOYAR EN LA REVISIÓN DE TEXTOS Y PRODUCCIÓN DE CONTENIDO COMUNICACIONAL; EN EL MARCO DEL PROYECTO FORTALECIMIENTO DE LA ESTRATEGIA DE COMUNICACIÓNES DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4281796&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.4876135,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN PARA PARA REALIZAR EL REGISTRO FOTOGRAFICOS Y AUDIOVISUAL EN LA ACTIVIDADES DESARROLLADAS EN LA ESTRATEGIA DE COMUNICACIÓN DEL DISTRITO DE BARRANCABERMEJA. EN EL MARCO DELPROYECTO FORTALECIMIENTO DE LA ESTRATEGIA DE COMUNICACIONES DEL DISTRITO DE BARRANCAB,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4305863&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.4891530,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACION DE SERVICIOS DE APOYO A LA GESTIÓN COMO TECNÓLOGO EN HIGIENE Y SEGURIDAD INDUSTRIAL PARA APOYAR LAS DIFERENTES ACTIVIDADES DESARROLLADAS DESDE LA SECRETARIA DE MEDIO AMBIENTE EN MARCO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO CONTINUO DE LOS PROCESOS Y LAS POLÍTICAS DE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4327411&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5097547,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA ACOMPAÑAR LAS ACCIONES DE EXTENSIÓN AGROPECUARIA EN EL MARCO DEL PROYECTO DE FORTALECIMIENTO DE LOS PROCESOS DE EXTENSIÓN AGROPECUARIA Y ASISTENCIA TÉCNICA A PESCADORES ARTESANALES Y PRODUCTORES AGROPECUARIOS DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4592610&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100062,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595384&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100167,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595660&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100168,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595802&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100170,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595666&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100236,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595160&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100238,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595165&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100243,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595601&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100277,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595645&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100282,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595717&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100290,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595498&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100293,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595724&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100350,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA DIVULGACIÓN DE LOS DE LOS PRINCIPIOS; FINES ESENCIALES Y APLICABILIDAD DE LA NORMATIVA SOBRE SEGURIDAD Y CONVIVENCIA COMO PREMISA PARA LA PROTECCIÓN DE LOS DERECHOS HUMANOS SEGÚN EL MARCO DEL PROYECTO APOYO A LA PROMOCIÓN DE ENTORNOS SEGUROS PARA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595520&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100365,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595540&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100445,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595492&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100446,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595494&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100523,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595718&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100601,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595901&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5100602,2023,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA SENSIBILIZAR A LA POBLACIÓN CIVIL SOBRE SUS DERECHOS Y DEBERES EN MATERIA DE CONVIVENCIA; POTENCIANDO SU PARTICIPACIÓN EN LA CONSTRUCCIÓN DE CONDICIONES FAVORABLES EN EL ÁMBITO SOCIAL; CULTURAL Y URBANO EN LAS DIFERENTES COMUNIDADES SEGÚN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4595668&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
